// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:00638004
//


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00638004;1;1933-07-01;1;3;3;15;1;1;1;0;688,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1933-08-01;1;0;0;1;0;1;1;1;688,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1933-09-01;1;0;0;1;0;1;1;1;688,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1933-10-01;1;9,2;9,2;29;1;1;1;0;688,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1933-11-01;1;3,4;3,4;8;1;1;1;0;688,6;1;0;0;0;0;0;0;0;3,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1933-12-01;1;8;18,2;27;4;1;1;0;688,6;1;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;7,9;8;2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1934-01-01;1;54,2;102,1;11;8;1;1;0;1003,5;1;5,6;0;0;0;0;0;0;0;0;0;54,2;0;0;0;0;0;0;0;0;0;12,3;11,3;9,3;0,1;0;0;0;0;0;4,8;4,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1934-02-01;1;34,5;165,9;8;20;1;1;0;1003,5;1;0,1;0;2,7;0;1;2,8;0;34,5;0,7;3,9;0,2;0,2;0;8,6;2,1;0;0;19,6;0;1,7;29,7;7,8;25;0;1,6;15,2;2,2;6,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00638004;1;1934-03-01;1;46,2;284,7;6;27;1;1;0;1003,5;1;21,1;0,6;0;2,6;18,5;46,2;9,7;0,2;13,6;15,6;2,7;0;9,7;12,3;0,1;1,8;0;22,2;0,3;6,2;3,6;9,6;8,1;6,1;9,7;2,1;0;9,3;34,4;18,2;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1934-04-01;1;22,4;99;28;17;1;1;0;1003,5;1;6,2;5,1;0,1;1,1;0,3;11,4;0,7;0;0;0,2;8,1;8,9;0;4,9;0;19;7;0;0;0,4;0;1,7;0;0;0;0;0;22,4;1,5;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1934-05-01;1;31,7;129;12;15;1;1;0;1003,5;1;3,2;0,1;0;0,3;7,8;31,3;19,1;0;0;0;0;31,7;0;27;0,9;2,6;1,2;0;0;0;0;0;0;2,4;0,1;0,8;0,5;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1934-06-01;1;23;30,3;4;8;1;1;0;1003,5;1;0,9;3,1;0;23;0;0;0;0;0;0;0;2,6;0,1;0;0;0;0,2;0;0,2;0;0;0;0;0;0;0,2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1934-07-01;1;0;0;1;0;1;1;1;1003,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1934-08-01;1;6;10,8;21;4;1;1;0;1003,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0,9;3,7;0,2;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1934-09-01;1;1,7;3,2;6;2;1;1;0;1003,5;1;0;0;0;0;1,5;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1934-10-01;1;0,4;0,4;23;1;1;1;0;1003,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1934-11-01;1;62,9;101,7;16;4;1;1;0;1003,5;1;34,5;0;0;0;0;1,7;0;0;0;0;0;0;0;0;2,6;62,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1934-12-01;1;22,6;76,4;3;7;1;1;0;1003,5;1;0;0;22,6;20,7;0;0;0;0;0;0;0;0;0;0,4;9,6;0,3;0;0;19,4;0;0;0;3,4;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1935-01-01;1;65,8;117,4;27;12;1;1;0;865,9;1;0;0;4,4;0;2,1;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,2;0;1;2,2;0,3;0;0;65,8;0,2;12;28,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
