// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:00835030
//


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00835030;1;1935-07-01;1;18,7;66;26;21;1;1;0;611,4;1;0,2;0,2;1,1;4,5;1;0,2;4;4,4;1,4;7,4;0;0,5;0,2;1;0,2;0;8,2;0;0;0,8;1;5,4;0;0;0;18,7;5,3;0;0;0,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1935-08-01;1;8,2;22,7;14;12;1;1;0;611,4;1;0;0;0;0;0;0;0;0;6,2;1;0,4;0;0,2;8,2;1,3;0,9;0;0,9;0,3;0;0;0,2;0;1,1;2;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1935-09-01;1;5;9,8;20;5;1;1;0;611,4;1;0;0;1;0;0;0;0;0;1,6;2;0;0;0;0;0;0;0;0;0;5;0,2;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1935-10-01;1;0;0;1;0;1;1;1;611,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1935-11-01;1;12;14,4;6;5;1;1;0;611,4;1;0;0,3;0;0;0;12;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0,9;0;0;0;0;0;1;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1935-12-01;1;10;16,5;26;3;1;1;0;611,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,7;0;1,8;10;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1936-02-01;1;48;102,9;15;6;1;1;0;;0;0;0;0;0;0;0;0;0;0;4,8;0;0,5;0,9;42;48;6,7;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00835030;1;1936-03-01;1;12,2;24,4;7;4;1;1;0;;0;0,8;0;0;0;0;0;12,2;0;0;0;0;3;0;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1936-04-01;1;10,2;32,4;6;8;1;1;0;;0;0;0;0;0,3;0,2;10,2;1;0;0;0;0;0;0;0;0;0;2,1;0;0;9,7;0;0;0;0;0;0;0;0;0,2;8,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1936-05-01;1;30;102,5;23;26;1;1;0;;0;10,2;3,7;6,7;8,2;2,4;0,8;1;0,3;0;0;0;0;0,8;1;3,7;6;2;1;0;0,3;1,1;5;30;0,3;5;1;3;0,8;2,1;4,5;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1936-06-01;1;50,5;228;12;19;1;1;0;;0;0;0;0,3;0;0;0;0;0;6;13,5;1,5;50,5;10,8;4,8;1,8;0;2,5;10;50;2;0,2;7;9,6;48;8;0;0;0,5;1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1936-07-01;1;12;52,5;3;16;1;1;0;;0;0;2,7;12;2,7;9;0,7;2;3;0;0,5;0;1,5;0,8;0;0,9;0,2;1;1,2;0;6,6;7,7;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1936-08-01;1;24;54;3;11;1;1;0;;0;1;5;24;12;6;0;0;0;0;0;1;0;0,6;1,6;1;0;0;0;0;0;0;0;0;0;0;0;1;0,8;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1936-09-01;1;1,6;7,2;7;10;1;1;0;;0;1,2;0,5;0;0;0;0;1,6;0;0;0,5;0;0,9;0;0;0;0,8;0,4;0,2;0,6;0;0;0;0,5;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1936-12-01;1;1,7;5,6;23;6;1;1;0;;0;0;0;0;0;0;1,6;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0,7;1,7;0;0;0;0;0;0,5;0,9;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1937-01-01;1;3;4,8;22;5;1;1;0;492,5;1;0;0;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0,4;3;0,4;0;0,2;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1937-02-01;1;21;37,6;20;8;1;1;0;492,5;1;0;0;0;0;0;0;0;0;0,3;0,2;0;0;0;0;0;2,2;6,3;2,6;2;21;0;0;0;0;0;0;3;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00835030;1;1937-03-01;1;6;12,4;31;7;1;1;0;492,5;1;0;1,8;0;0,3;0;0;0;0;0;0;0,2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,1;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1937-04-01;1;84;167,2;1;16;1;1;0;492,5;1;84;1;10,9;6;0;10,1;6;0;3;0,5;2;19;0,3;0,2;0;0;0;0;1;5;0;0;17,6;0;0;0;0;0;0;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1937-05-01;1;45;92,7;29;16;1;1;0;492,5;1;0;0;0;5,8;0,3;2;0;0;0;0;0,5;6,6;6,4;10,1;5,1;3;0;0;0;0;0;0,3;1,5;0;0;0,3;3;1;45;1,8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1937-06-01;1;24,9;99;12;17;1;1;0;492,5;1;0;0;1;12;1,9;2,1;1;6;0;0;0;24,9;2;0;0;0;0;0,5;2;1,7;1;14,7;0;0;8,7;13,5;4,5;0;0;1,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1937-07-01;1;14,5;42;13;18;1;1;0;492,5;1;1,5;0;0,5;6,5;0,4;0;1,5;0;1,2;0;0;1,5;14,5;1;0;0,7;2,4;2,7;1,7;0,1;2,3;2,5;0;0,2;0,8;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1937-08-01;1;4,1;9,3;2;7;1;1;0;492,5;1;0,2;4,1;1,7;1,7;0;0;0;1;0;0,5;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1937-09-01;1;0,6;1,3;11;3;1;1;0;492,5;1;0;0;0;0;0;0;0;0;0;0,3;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1937-10-01;1;10,4;16,2;25;4;1;1;0;492,5;1;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,4;10,4;0;0;0;0;0;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1937-11-01;1;1,5;2,4;27;3;1;1;0;492,5;1;0,8;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1937-12-01;1;6,3;7,6;2;3;1;1;0;492,5;1;0,5;6,3;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1938-01-01;1;1,5;1,6;8;2;1;1;0;412,4;1;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1938-02-01;1;12;13,2;12;4;1;1;0;412,4;1;0;0;0;0;0,2;0;0;0;0;0;0,7;12;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00835030;1;1938-03-01;1;21;63,5;24;12;1;1;0;412,4;1;0;0;0;0;0;0;0;17;0;7,3;0;0;2;1;0;4,3;0,2;0,2;0,1;0;2,7;7;0;21;0;0,7;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1938-04-01;1;18;81;22;9;1;1;0;412,4;1;0;0;0;0;9,1;2,5;0;0;0;0;0;0;0;1,5;4;0;0;12,7;0;0;12,2;18;13;0;8;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1938-05-01;1;13;72,4;18;9;1;1;0;412,4;1;0;6;6;6;0;0;0;0;12;0;0;0;12;0;0;0;0;13;0;2,2;0;0;0;0;0;0;10,2;0;0;5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1938-06-01;1;35,4;83,6;4;13;1;1;0;412,4;1;0,2;10,9;12,3;35,4;0,9;0;0,9;0,1;0;0;0,2;18,4;0;0;0;0;0;0;0;0,9;0;0;0,2;2,2;0;1;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1938-07-01;1;1,8;9,2;21;11;1;1;0;412,4;1;0;0,5;0;0;0;0;0,9;0;0;0;0;0,2;0,7;0;0;0;0;0,6;0;0;1,8;0,7;1,1;0;1,8;0,7;0,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1938-08-01;1;9,8;31,7;14;10;1;1;0;412,4;1;0;0;0;0;0;0;0,7;1,9;0;0;0;0;0,2;9,8;0,9;1,1;0;0;0;0;0;0;0;0;1,9;8;0;0;7;0,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1938-09-01;1;6;23,7;13;10;1;1;0;412,4;1;0;0;0;0;0;0;0;2;0;0;0;0;6;0;4;0;0;0;0;2;2,1;2;0,2;0;1,6;0;2,8;0;1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1938-10-01;1;0,9;3,6;9;6;1;1;0;412,4;1;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0,5;0,8;0;0,2;0,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1938-11-01;1;17,6;20,9;25;4;1;1;0;412,4;1;0;0,9;0;0;0;0;0;0;0;1,1;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;17,6;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1938-12-01;1;5;8;17;3;1;1;0;412,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1,8;0;0;0;0;1,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1939-01-01;1;6;19,6;11;7;1;1;0;547,4;1;0;0;0;0;1;0;0;0,1;2;2,5;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1939-02-01;1;9,1;22,3;2;5;1;1;0;547,4;1;0;9,1;0;0;0;0;0;0;0;0,2;0;0;0;0;0;1;0;0;9;0;3;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00835030;1;1939-03-01;1;41;85,6;31;7;1;1;0;547,4;1;5,4;2,3;0;0;0;0;5;0;0;0;0;0;0;0;14,3;6,3;0;0;11,3;0;0;0;0;0;0;0;0;0;0;0;41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1939-04-01;1;46;55,7;28;4;1;1;0;547,4;1;4,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;0;0;3,1;46;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1939-05-01;1;40,5;104,2;31;9;1;1;0;547,4;1;0;0;0;0;0;4,2;0;0;0;0;0;0;0;13,2;0;5,1;0;0;0;0;0;27;2,1;0;0;0;1,4;4,6;6,1;0;40,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1939-06-01;1;22;49,2;26;8;1;1;0;547,4;1;6;7,9;0;0;0;0;3,3;0;4,7;1,3;0;0;0;0;0;3,9;0;0;0;0;0;0;0;0,1;0;22;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1939-07-01;1;15,5;51,2;13;14;1;1;0;547,4;1;0;0,1;8,2;0,5;0;0;0,7;0,3;0,8;0;0;0;15,5;0;11,5;0;0;0,9;1,8;0;10,4;0;0,2;0,1;0;0;0;0;0;0,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1939-08-01;1;4,6;8,2;22;5;1;1;0;547,4;1;0,2;0,7;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,2;0;4,6;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1939-09-01;1;0;0;1;0;1;1;1;547,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1939-10-01;1;30,5;73,4;24;13;1;1;0;547,4;1;0;3,9;0;0;0;0;0;0;1,1;0;0;0,4;0;0;0;0,9;0,3;0;0;1,5;0,3;0;0,7;30,5;30,1;1,6;1,9;0,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1939-11-01;1;27,2;76,5;10;9;1;1;0;547,4;1;0;0;0;0;0,1;0,3;0;0,9;2,9;27,2;0;0;0;0;23,7;0;0,1;0;0;0;20,2;0;1,1;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00835030;1;1939-12-01;1;1,5;1,5;15;1;1;1;0;547,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00835030;1;1940-01-01;1;31,2;36,9;31;8;1;1;0;626,2;1;0;0;0;0,1;0;0;1,8;0;0;1,5;0;0;0;0;0;0;0;0,1;0,3;0,9;0;0;0;0;0;0;0;0;1;0;31,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
