// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:00638013
//


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00638013;1;1967-07-01;1;20;37,4;31;3;1;1;0;;0;13,2;0;0;0;0;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1967-08-01;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1967-09-01;1;2,1;2,1;19;1;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1967-10-01;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1967-11-01;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1967-12-01;1;42,1;50,2;29;4;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0,5;0;42,1;7,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1968-01-01;1;12,1;37,7;27;7;1;1;0;836,1;1;0;0;0;0;0;0;0;1;0;0;0;0;0,4;0;0;0;7;0;0;0;0;0;0;11;0;3,2;12,1;3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1968-02-01;1;59,8;115,1;9;9;1;1;0;836,1;1;0;10;25,3;0;0;0;0;1,6;59,8;0;0;0;0;3,8;0;0;0;0;0;0;0;7,5;2,6;0;0;0;2,5;2;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00638013;1;1968-03-01;1;43;413,3;15;26;1;1;0;836,1;1;1,6;10,2;24,8;0,2;1,5;13;1,4;0,2;21;40;11;10,4;23,1;6,5;43;1,1;39;31,6;35;33,7;18,2;0,4;0;3,7;41,2;1,1;0;0;0,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1968-04-01;1;35;91;14;9;1;1;0;836,1;1;0,2;0;0;14,5;0,7;0;0;0;0;0;0;0;0;35;0;0;0;4,5;3,1;0;0;0;30;0;1,2;1,8;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1968-05-01;1;66,4;136,9;8;10;1;1;0;836,1;1;2,8;0,2;0;2;10;9,6;1,8;66,4;0;0;5,4;0;4,6;0;0;0;0;0;0;34,1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1968-06-01;1;8;11,5;17;2;1;1;0;836,1;1;0;0;0;0;0;3,5;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1968-07-01;1;3,1;7,9;5;6;1;1;0;836,1;1;0;0;0;0;3,1;1,6;0;0;0;0;0;1;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0,7;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1968-08-01;1;0;0;1;0;1;1;1;836,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1968-09-01;1;0;0;1;0;1;1;1;836,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1968-10-01;1;0;0;1;0;1;1;1;836,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1968-11-01;1;1;1;20;1;1;1;0;836,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1968-12-01;1;14;21,7;13;4;1;1;0;836,1;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1,5;1;0;0;0;5,2;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1969-01-01;1;75;217,7;21;8;1;1;0;961;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,7;15,4;34,2;47,5;75;0;0;2,7;0;0;0;18;0;9,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1969-02-01;1;42,5;132,1;12;6;1;1;0;961;1;0;0;0;0;0;0;0;22,5;5,2;0;0;42,5;0;0;0;0;0;0;0;0;0;42,5;0;16,4;3;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00638013;1;1969-03-01;1;28,2;130,3;3;12;1;1;0;961;1;0;1,2;28,2;1;0;0;0;0;0;0;0;1,8;24,2;15,1;0;1,1;0;0;0;0;0;0;0;3;3,1;17,4;0;0;0;22,2;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1969-04-01;1;61,2;259,5;5;14;1;1;0;961;1;5,5;1,7;37,2;0;61,2;12,8;26,5;35,1;24,2;0;0;0;0;18,6;6,2;13,1;0,6;0;0;16,2;0;0;0;0;0;0;0;0;0,6;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1969-05-01;1;20;76,1;1;10;1;1;0;961;1;20;0;0;3,8;6,3;0;1,4;0;0;0;9,5;0;0;0;0;0;0;0;5;0;0;0;9,3;0;8,1;0;0;0;12,1;0,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1969-06-01;1;65,6;89,6;11;6;1;1;0;961;1;6;0;0;0;0;9,5;0;0;0;0;65,6;1,4;0;0;0;5,3;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1969-07-01;1;6,5;30,2;4;10;1;1;0;961;1;1,4;5,8;3,2;6,5;3,1;0;0;0;0;0;0,5;0;0;0;0;0;0;0;2,8;4,6;0;1,1;0;1,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1969-08-01;1;0;0;1;0;1;1;1;961;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1969-09-01;1;4,5;8;25;2;1;1;0;961;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;4,5;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1969-10-01;1;8;8;25;1;1;1;0;961;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1969-11-01;1;0,5;0,5;6;1;1;1;0;961;1;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1969-12-01;1;6;9;27;2;1;1;0;961;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1970-01-01;1;56,7;110,5;22;7;1;1;0;591,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,4;0;32;0;11,5;1,8;0,7;56,7;0;0;0;0;0;3,4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1970-02-01;1;100,2;147,5;27;5;1;1;0;591,8;1;15;15,5;0;0;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;100,2;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00638013;1;1970-03-01;1;36,6;215,7;5;15;1;1;0;591,8;1;26;20;3,2;0;36,6;3,8;17,1;25,1;1,5;2,1;0;0;31,4;0;15,1;0;0,8;0;15;0;2,8;15,2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1970-04-01;1;36,1;63,9;23;6;1;1;0;591,8;1;0;0;0;5,6;0;0;0;0;0;0;0;0;0;1,4;0;0;0;0;0;0;2,2;17,1;36,1;1,5;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1970-05-01;1;4,4;4,4;30;1;1;1;0;591,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1970-06-01;1;35;37,5;15;2;1;1;0;591,8;1;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1970-07-01;1;1,2;1,2;28;1;1;1;0;591,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1970-08-01;1;2,5;2,5;3;1;1;1;0;591,8;1;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1970-09-01;1;0;0;1;0;1;1;1;591,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1970-10-01;1;4,6;4,6;7;1;1;1;0;591,8;1;0;0;0;0;0;0;4,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1970-11-01;1;0;0;1;0;1;1;1;591,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1970-12-01;1;4;4;20;1;1;1;0;591,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1971-01-01;1;56;136,7;27;10;1;1;1;;0;0;0;0;0;0;0;0;0;0;1,5;7;0;0;0;0;0;0;0;11;2;0;1,7;0;17;0,5;0;56;0;30;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00638013;1;1971-02-01;1;45;147,3;7;14;1;1;1;;0;1,8;0,2;8;0;0;0;45;0;0;0;0;0;0,1;8;0;35;0;0;0;0;11,6;4;14,2;0,3;5;7;7,1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00638013;1;1971-03-01;1;38,1;117,9;4;13;1;1;1;;0;3,4;0;8;38,1;8,1;0;0;0;0;0;2;0;1;0;0;9,1;0;0,1;0;0;0;21;0;0;1,1;6;13;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00638013;1;1971-04-01;1;36;109,1;6;12;1;1;1;;0;0;0;0;12;24;36;7,1;0;0;0;0;0,5;6;0,1;0;0;0;0;0;0;3,2;12,3;0,6;0;0;0;4,3;3;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00638013;1;1971-05-01;1;33,4;89,3;17;9;1;1;1;;0;0;0;0;0;0;0;0;13,5;13,8;0;0;0;0;0;0;3,1;33,4;1;0;0;0;0;0;0;1,1;0,8;0;0;0,6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00638013;1;1971-06-01;1;17;43,4;9;5;1;1;0;;0;0;6,2;16,3;0;0;0;0;0;17;0;1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1971-07-01;1;18,8;38,6;2;5;1;1;0;;0;0;18,8;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,1;0;0;0;0;0;0,7;8,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1971-08-01;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1971-09-01;1;7;10;29;3;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1971-10-01;1;7,2;9,6;22;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;7,2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638013;1;1971-11-01;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638013;1;1971-12-01;1;0;0;1;0;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
