// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:00836009
//


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00836009;1;1963-11-01;1;20,4;35,8;22;2;1;1;0;977,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,4;0;20,4;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1963-12-01;1;66,4;238,4;28;10;1;1;0;977,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,4;18;2;0;0;0;23;3;0;36;0;66,4;2;4,2;61,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1964-01-01;1;12,2;93,4;1;13;1;1;0;862,5;1;12,2;6,4;4,8;7;4,2;11,4;4,6;8;0;5,2;0;10,8;3,6;3;0;0;0;0;0;0;0;0;0;0;0;0;12,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1964-02-01;1;18,2;84,5;12;9;1;1;0;862,5;1;0;0;0;0;0;6;13,4;4,2;8,4;0;0;18,2;0;0;0;8,3;0;6,2;0;0;0;0;0;0;0;12,5;0;0;7,3;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00836009;1;1964-03-01;1;41;92,4;19;7;1;1;0;862,5;1;0;18;0;0;8,3;0;0;12,5;0;4,6;0;0;0;0;0;0;0;0;41;0;0;0;4;0;0;0;0;0;0;4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1964-04-01;1;20,4;90;26;8;1;1;0;862,5;1;0;0;0;0;0;0;0;4,2;0;0;0;8,3;0;18;0;0;4;0;0;16,4;0;0;0;6,4;0;20,4;12,3;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1964-05-01;1;25;90,3;26;12;1;1;0;862,5;1;0;0;0;0;2;0;0;0;5,4;0;11,3;0;0;5;0;3,3;0;0;0;7,3;0;0;3,2;4;9,5;25;14,2;0;0;0,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1964-06-01;1;20,2;113,9;23;15;1;1;0;862,5;1;0;2;0;0;0;0;0;3,2;7,3;5;12,4;5,2;0;0;0;5,5;0;3;0;7,2;18,3;12;20,2;0;6,3;3;0;3,3;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1964-07-01;1;20,6;79,8;7;14;1;1;0;862,5;1;0;0;6,2;4;0;5,3;20,6;7;3,4;6,6;0;0;5,8;0;2,4;0;0;0;3,6;0;0;0;0;6;0;0;0;1;4,3;0;3,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1964-08-01;1;25;109;8;16;1;1;0;862,5;1;4;6,4;23,6;6;10,8;0;0;25;3,5;0;6;4,6;0;2,4;3;0;0;0;2,5;6,8;0;0;0;0;1;2,4;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1964-09-01;1;25;83;14;11;1;1;0;862,5;1;0;5,2;2,4;0;0;0;6,6;0;0;0;2,3;0;0;25;21,4;9;0;0;2,3;0;3,6;0;0;0;0;3,2;0;0;0;2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1964-10-01;1;2,4;2,4;29;1;1;1;0;862,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1964-11-01;1;4,2;6,2;25;2;1;1;0;862,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1964-12-01;1;11,6;17,6;22;2;1;1;0;862,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11,6;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1965-01-01;1;25;53,9;17;6;1;1;0;631,5;1;0;0;0;0;0,1;0;0;1,6;0;0;0;0;0;1,2;0;0;25;0;0;2,4;0;0;0;23,6;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1965-02-01;1;6;6;19;1;1;1;0;631,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00836009;1;1965-03-01;1;15,6;27,9;5;3;1;1;0;631,5;1;0;0;12,2;0;15,6;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1965-04-01;1;41;95,8;15;7;1;1;0;631,5;1;0;0;5;0;0;0;0;0;7,2;0;0;0;0;0;41;0;0;9,4;0;2,2;0;0;0;6;0;25;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1965-05-01;1;24,2;61,6;30;9;1;1;0;631,5;1;5,2;0;3,6;0;0;0;2;0;5,2;9,4;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;0;0;3,6;0;0;24,2;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1965-06-01;1;40,4;145,8;10;15;1;1;0;631,5;1;22,4;6;0;0;0;0;0;2;0;40,4;0;8,6;0;3,4;2;0;0;31;8,2;2,6;0;0;2;3,8;4,6;2,8;6;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1965-07-01;1;12,4;62,1;13;13;1;1;0;631,5;1;0;0;0;2,6;3,2;2,4;0;6,6;0;0;0;2;12,4;0;0;0;0;3;6,3;0;0;0;7,4;4;0;2,6;0;0;3;6,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1965-08-01;1;18,4;53,4;10;11;1;1;0;631,5;1;2;3,4;0;2,6;0;0;0;0;0;18,4;3,6;0;2,4;0;0;0;1;0;0;0;0;0;0;0;1;2;0;10,4;6,6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1965-09-01;1;12;22,2;23;5;1;1;0;631,5;1;0;0;0;0;0;2,4;0;1,2;0;0;0;0;0;2;0;0;0;0;0;4,6;0;0;12;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1965-10-01;1;54,2;78,2;6;4;1;1;0;631,5;1;0;0;0;0;0;54,2;0;0;0;0;0;0;0;0;0;0;0;9,4;0;8;6,6;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1965-11-01;1;4,2;6,2;3;2;1;1;0;631,5;1;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1965-12-01;1;18,4;18,4;24;1;1;1;0;631,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1966-01-01;1;60,2;134,4;29;5;1;1;0;890,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1,8;0;52,4;0;0;60,2;0;17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1966-02-01;1;54;84,2;18;7;1;1;0;890,6;1;0;2,6;2,6;0;0;2,4;0;0;0;8;0;0;0;9,6;0;0;0;54;0;0;0;0;0;0;0;5;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00836009;1;1966-03-01;1;18,6;37,4;3;3;1;1;0;890,6;1;0;0;18,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;5,8;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1966-04-01;1;38,4;165,1;30;10;1;1;0;890,6;1;0;0;0;0;0;0;0;0;0;28,4;0;5;0;11,8;0;31,2;0;8,7;0;13;0;0;6,2;9,6;0;0;0;12,8;0;38,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1966-05-01;1;63,4;121,8;29;5;1;1;0;890,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0;0;0;0;0;18;0;12,6;0;0;0;0;0;0;63,4;0;21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1966-06-01;1;40,6;87,8;14;8;1;1;0;890,6;1;0;0;0;0;0;5,4;0;8,6;0;6,8;0;15;0;40,6;0;0;0;0;2,4;0;0;0;0;6;0;3;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1966-07-01;1;20;165,4;16;17;1;1;0;890,6;1;0;6;9,4;11,8;7,3;0;4;0;6,7;0;13;10,2;8,5;16,3;0;20;0;6,4;0;0;19,6;0;0;0;5;0;4,2;0;0;2;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1966-08-01;1;13;36,3;27;5;1;1;0;890,6;1;0;0;0;0;0;11;0;0;2,3;0;4,2;0;0;0;0;0;5,8;0;0;0;0;0;0;0;0;0;13;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1966-09-01;1;8;38,8;3;7;1;1;0;890,6;1;0;0;8;0;3,8;0;0;4,6;0;7;0;0;0;0;0;0;0;0;0;3,2;0;0;0;0;0;0;4,2;0;0;8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1966-10-01;1;3;3;2;1;1;1;0;890,6;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1966-11-01;1;5,2;11,2;28;3;1;1;0;890,6;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5,2;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1966-12-01;1;5,2;5,2;26;1;1;1;0;890,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,2;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1967-01-01;1;8;8;11;1;1;1;0;463,8;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1967-02-01;1;5,2;6,2;10;2;1;1;0;463,8;1;0;0;0;0;0;0;0;0;0;5,2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00836009;1;1967-03-01;1;32,2;60,8;27;4;1;1;0;463,8;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0;0;0;0;0;32,2;0;0;0;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1967-04-01;1;11,4;45,8;13;7;1;1;0;463,8;1;0;0;10,6;0;5;0;0;0;0;5,8;0;0;11,4;0;0;8;0;0;0;0;2;0;0;0;0;3;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1967-05-01;1;10;36,6;9;7;1;1;0;463,8;1;0;4;0;8,4;0;2,2;0;0;10;0;0;0;0;0;0;4,4;0;0;0;0;0;0;0;0;0;5,6;0;0;0;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1967-06-01;1;13;33;24;5;1;1;0;463,8;1;0;4;0;0;0;0;0;6,6;0;3,8;0;0;0;0;0;0;0;0;0;0;5,6;0;0;13;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1967-07-01;1;52;118;2;11;1;1;0;463,8;1;0;52;0;8,2;0;0;2;0;0;2,2;0;0;6,4;0;8;0;5,6;0;10,4;0;0;0;0;6,6;0;0;0;7,6;0;0;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1967-08-01;1;20,8;79,4;20;10;1;1;0;463,8;1;12,4;0;3,6;0;9,4;0;15;0;3;0;0;0;0;0;5,6;0;0;0;0;20,8;0;0;0;0;0;0;0;3;0;4,6;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1967-09-01;1;8;27,2;23;6;1;1;0;463,8;1;2;0;0;0;0;0;5,6;0;0;0;0;3;0;0;0;0;4,4;0;0;0;0;0;8;0;0;0;0;0;4,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1967-10-01;1;3;3;5;1;1;1;0;463,8;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1967-11-01;1;0;0;1;0;1;1;1;463,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1967-12-01;1;28,3;45,8;29;3;1;1;0;463,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;11,5;0;28,3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1968-01-01;1;30,5;46,8;23;2;1;1;0;442,3;1;0;0;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0;0;0;0;0;0;0;30,5;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1968-02-01;1;11;17,3;6;2;1;1;0;442,3;1;0;0;0;0;0;11;0;0;6,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00836009;1;1968-03-01;1;28,2;59,3;22;6;1;1;0;442,3;1;0;0;0;0;0;0;0;0;6,5;0;8,3;0;0;3,6;0;0;0;9,7;0;0;0;28,2;0;0;0;0;0;0;3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1968-04-01;1;34,3;58,2;29;4;1;1;0;442,3;1;0;0;0;2,3;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;15,6;0;34,3;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1968-05-01;1;23;112,2;27;12;1;1;0;442,3;1;6;0;8,6;0;0;0;0;4,3;0;2,5;0;0;7,4;0;0;3;0;0;0;12,3;0;0;5;0;0;10,5;23;0;18,6;0;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1968-06-01;1;23;74,6;12;8;1;1;0;442,3;1;0;0;0;5,3;0;0;7,4;0;0;11,6;0;23;0;0;0;0;0;0;0;0;3;0;0;10,5;0;0;0;6,8;0;7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1968-07-01;1;6,2;14,8;18;3;1;1;0;442,3;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6,2;0;0;0;0;0;0;0;0;0;0;5,6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1968-08-01;1;5;13,2;17;3;1;1;0;442,3;1;0;0;0;0;0;0;3,6;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;4,6;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1968-09-01;1;3,5;8,9;25;3;1;1;0;442,3;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2,4;0;0;0;0;0;3,5;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1968-10-01;1;3,5;5,9;29;2;1;1;0;442,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;0;0;0;0;3,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00836009;1;1968-11-01;1;6,4;6,4;30;1;1;1;0;442,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00836009;1;1968-12-01;1;15,6;24,7;26;2;1;1;0;442,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,1;0;0;0;0;0;0;15,6;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
