835158,"9589,849769129463"
835157,"11758,17224650124"
,835121
836024,"10851,331918992028"
836079,"10851,331918992028"
835147,"12124,505273372522"
,835194
835150,"12764,073829189176"
835178,"13049,5379951177"
835022,"13796,442336348198"
,835178
835194,"13049,5379951177"
835153,"16882,77612786102"
835183,"19631,56630860046"
,835022
835194,"13796,442336348198"
835153,"17457,851329338304"
835183,"18857,41783773465"
,735142
735155,"5917,993610070625"
735159,"6219,82451734512"
736042,"11971,728573688992"
,836074
836014,"1855,3248465550132"
836088,"14960,912360298245"
836080,"16803,188214393875"
,836014
836015,"3710,6496931095608"
836080,"14960,923076541862"
836088,"16803,178673056744"
,836015
836014,"3710,6496931095608"
836088,"13122,326179411999"
836080,"18648,04305032995"
,835136
735141,"8658,45387598291"
835205,"12515,994781612495"
835068,"12796,581583407067"
,835122
735141,"9334,828144996012"
835205,"10768,89733586459"
835068,"11046,1823588896"
,735052
734060,"2191,4764625308494"
735173,"8095,15564563232"
735072,"21267,625016173315"
,734060
735219,"2586,606300717346"
735173,"9213,232134415663"
735220,"19766,20963762829"
,735219
734060,"2586,606300717346"
735173,"7526,116687336911"
735072,"20719,4571315889"
,835154
835123,"4197,333317527356"
835118,"15868,68537400125"
835164,"16447,789707422922"
,835123
835118,"11746,382050041617"
835176,"12308,162301809198"
835127,"20010,939077441988"
,835030
835118,"11746,382050041617"
835176,"12308,162301809198"
835127,"20010,939077441988"
,936106
936001,"24279,921926284824"
936103,"24279,921926284824"
936109,"25974,547851762734"
,836075
836096,"11957,208914225082"
836100,"12744,20002096856"
836077,"13650,427198595075"
,734063
734062,"6037,88067447654"
734071,"6432,325958759162"
734058,"6533,8883186831745"
,734061
734063,"10707,636626213007"
734070,"11971,203387544996"
735220,"12719,301250105493"
,735220
734062,"18650,642640676466"
735157,"18872,59882376729"
734060,"19766,20963762829"
,734062
734063,"6037,88067447654"
734068,"6471,443056142377"
734061,"7755,423341140087"
,735173
735052,"8095,15564563232"
734060,"9213,232134415663"
735072,"15135,973374410441"
,735072
735219,"20719,4571315889"
735039,"20886,48475991349"
735137,"20886,48475991349"
,835185
835187,"5905,613265885411"
835174,"10143,878478224453"
835148,"10741,067741016783"
,736037
836068,"22799,273579166485"
836092,"23263,438024586878"
736038,"29920,7209767503"
,736040
836068,"22553,54960086427"
836092,"23034,026306755124"
736038,"30026,936415338496"
,735143
735149,"9308,651823400816"
735148,"9333,607661257987"
735067,"9361,392822064774"
,835152
835157,"5509,81052189271"
835177,"5977,9406547551425"
835119,"6754,4114857323575"
,835186
835141,"8272,66547761812"
835111,"8614,233007726123"
835191,"8917,612164825634"
,836076
836078,"10851,590705319062"
836104,"11425,514634027426"
836086,"19128,418118536116"
,836103
836108,"10966,253936221625"
836079,"13611,015252983372"
836024,"13611,015252983372"
,836077
836108,"13307,857820062276"
836079,"13518,852010099037"
836024,"13518,852010099037"
,936107
936105,"12987,273925881833"
936120,"14058,73155170982"
936004,"14842,598772436846"
,835124
835147,"7942,30496181376"
835163,"13965,985139738428"
835185,"14034,653721097511"
,735100
735141,"13880,245457592744"
735143,"16538,602489492303"
735041,"17102,846290919533"
,735144
735143,"14842,598772435449"
735041,"14992,911548583377"
735141,"16012,044881102518"
,735145
735170,"14321,926882217364"
735074,"15307,268168443868"
735154,"15307,268168443868"
,835187
835185,"5905,613265885411"
835188,"13353,19892455846"
835146,"13678,015654145236"
,835188
835187,"13353,19892455846"
835207,"16147,866742378981"
835125,"16263,541753431939"
,835125
835185,"5174,995975100394"
835199,"12104,29325837583"
835144,"12502,842293285621"
,835146
835187,"13678,015654145236"
835125,"16362,648850672107"
835207,"18773,283971108664"
,835189
835068,"9942,327093145761"
835190,"10554,258054625569"
835156,"10656,407085753697"
,835190
835201,"9120,564700545427"
835184,"9610,443435084093"
835189,"10554,258054625569"
,835156
835201,"8963,550828473293"
835184,"9477,043929182852"
835189,"10656,407085753697"
,735221
735222,"4277,154831072511"
735223,"7396,952824572254"
735226,"10592,049839900219"
,735222
735221,"4277,154831072511"
735223,"7790,257951969275"
735140,"10818,447729841904"
,735174
735221,"4172,0525015452"
735223,"6033,248415910367"
735140,"9092,757315311876"
,735147
735041,"7716,375886606375"
735146,"8312,485347229782"
735143,"14981,210799011635"
,835191
835037,"1539,5760347254363"
835141,"1553,9123342751898"
835192,"2480,2597291097795"
,835192
835126,"2450,134070302704"
835191,"2480,2597291097795"
835141,"3246,2534788161315"
,835141
835191,"1553,9123342751898"
835037,"2573,1499813370633"
835192,"3246,2534788161315"
,835126
835191,"1296,8609445317088"
835037,"1855,3248465536162"
835192,"2450,134070302704"
,835037
835191,"1539,5760347254363"
835126,"1855,3248465536162"
835141,"2573,1499813370633"
,936108
936004,"11272,796806951868"
936105,"11424,455266535408"
936120,"12051,276046265668"
,936117
936004,"12955,223510525702"
936105,"13196,536353621483"
836066,"13685,207366175575"
,836079
836077,"13518,852010099037"
836103,"13611,015252983372"
835124,"14330,310330372868"
,836024
836077,"13518,852010099037"
836103,"13611,015252983372"
835124,"14330,310330372868"
,735148
735149,"2636,5062911246596"
735143,"9333,607661257987"
835135,"10219,079481624654"
,734070
734071,"7348,9509828776945"
734062,"9208,152065094826"
734058,"9954,973265059123"
,734071
734034,"4818,021109773361"
734073,"6251,971720592183"
734063,"6432,325958759162"
,734072
734071,"4029,4189811824285"
734066,"4237,743717885002"
734067,"4752,671516207769"
,734073
734068,"2854,2419117365334"
734058,"3378,9821435357"
734067,"3828,89605236162"
,734069
734073,"1953,1304665833347"
734066,"3875,460725754759"
734068,"4352,071867007105"
,835127
835193,"1468,4674627448048"
835204,"8958,710915915928"
835133,"9464,060427344079"
,835137
835127,"1031,291697281157"
835204,"8608,615094267772"
835133,"9284,089090101812"
,835153
835176,"11385,60036063325"
835118,"11903,720864134126"
835150,"14967,03297517742"
,835193
835127,"1468,4674627448048"
835204,"8506,455258163263"
835133,"9254,61527255119"
,734075
834019,"1868,1114050403044"
834044,"2092,354069315492"
734064,"2953,010910882433"
,834006
834055,"2753,1418299876746"
834020,"3000,904705504532"
834048,"3150,588803154115"
,834007
834055,"2753,1418299876746"
834020,"3000,904705504532"
834048,"3150,588803154115"
,834009
834057,"2142,7974989659756"
834023,"2245,152246506533"
834043,"2860,705867914198"
,834017
834058,"1828,8678705090726"
834055,"2486,9988601000696"
834053,"2867,4260914634397"
,834049
834044,"1960,4916822318933"
734074,"2611,376956744169"
834045,"2682,638533842974"
,834041
834029,"1837,4066825517023"
834026,"2114,8878328552296"
834052,"2370,7364594738474"
,834042
834046,"1780,1853002537105"
834048,"2342,119109670794"
834031,"2516,5879477970943"
,834043
834057,"2805,678769930703"
834009,"2860,705867914198"
834047,"3074,1665053152"
,834054
834020,"1691,1098601129513"
834056,"2254,629858971004"
834050,"2703,3416501368406"
,834044
834049,"1960,4916822318933"
834046,"1968,2109099710647"
734035,"2089,666987022563"
,834045
734065,"1569,6394986802138"
734074,"2594,877922211658"
834049,"2682,638533842974"
,834046
734075,"1467,622082319227"
834042,"1780,1853002537105"
834044,"1968,2109099710647"
,834047
834057,"2726,3586474306244"
834023,"2829,8727335630524"
834043,"3074,1665053152"
,834048
834019,"2027,1374076122786"
834046,"2160,9609094627267"
834042,"2342,119109670794"
,834057
834009,"2142,7974989659756"
834047,"2726,3586474306244"
834043,"2805,678769930703"
,834058
834017,"1828,8678705090726"
834020,"2035,8665219517552"
834056,"2623,7335796079074"
,834050
734065,"1719,8493269048367"
834054,"2703,3416501368406"
834018,"2913,0698154174793"
,834051
834034,"3413,8571159227304"
834057,"3675,088657747376"
834033,"3961,078360429693"
,834052
834041,"2370,7364594738474"
834042,"2650,826063752317"
834031,"3227,1813784493497"
,834053
834017,"2867,4260914634397"
834058,"3404,8435666056766"
834009,"3865,646882161161"
,834019
834042,"1296,395632402104"
734075,"1868,1114050403044"
834048,"2027,1374076122786"
,834020
834056,"1886,8606469267881"
834058,"2035,8665219517552"
834018,"2824,1011707704165"
,834021
834006,"1770,702726179795"
834007,"1770,702726179795"
834017,"2880,0845084135335"
,734074
834044,"1276,4112911197367"
734064,"1530,37423514588"
734065,"2489,6786038386686"
,834055
834017,"2486,9988601000696"
834006,"2753,1418299876746"
834007,"2753,1418299876746"
,834056
834018,"2045,029405949799"
834054,"2254,629858971004"
834058,"2623,7335796079074"
,834022
834058,"1329,4713716169674"
834053,"2170,722429809752"
834020,"3362,257927577945"
,834023
834009,"2245,152246506533"
834047,"2829,8727335630524"
834055,"2873,563813401754"
,835195
835157,"7177,274611783131"
835179,"9006,421434037176"
835158,"11198,121302211961"
,835158
835157,"5035,609466166607"
835177,"8830,152246633772"
835119,"9589,849769129463"
,835155
835157,"6073,645528263017"
835158,"11092,10711376025"
835152,"11239,342443214542"
,835130
835142,"6764,4709800816"
835209,"6980,189395930739"
835203,"9220,357962726945"
,835142
835196,"6102,235109296623"
835130,"6764,4709800816"
835197,"8380,613126452385"
,835196
835142,"6102,235109296623"
835209,"6484,307794248307"
835203,"8806,932536842536"
,835197
835209,"6767,00034839805"
835142,"8380,613126452385"
835196,"13233,447300893911"
,835209
835196,"6484,307794248307"
835197,"6767,00034839805"
835130,"6980,189395930739"
,835198
835160,"11186,509611388845"
835164,"12301,961845066911"
835112,"12634,414844983388"
,835131
835116,"9464,24818032145"
835132,"11404,115146805127"
835169,"12705,29274437927"
,836084
936109,"11970,559187777439"
936119,"13977,436457260166"
936106,"20795,230975212937"
,736038
836090,"20009,547034970925"
836098,"20777,79978413099"
736039,"21168,14310982342"
,736041
836090,"16295,598388256347"
836098,"17064,628471350075"
736031,"18319,81654452543"
,735150
735159,"13096,993415435725"
735085,"13181,726302773035"
735142,"14243,951939242757"
,737047
836105,"123553,00715135294"
836093,"123917,87546148713"
836083,"125313,40759509738"
,835199
836106,"9255,508532717393"
835125,"12104,29325837583"
835187,"13839,144770312256"
,835144
836106,"8950,606243977283"
835125,"12502,842293285621"
835187,"14165,699984199053"
,836087
836101,"11126,337396470068"
836110,"13884,351533492149"
836089,"14960,570682610027"
,836039
836101,"9611,158196350196"
836102,"13419,344506095646"
835106,"15570,559834937103"
,836101
835106,"7520,116797893995"
836039,"9611,158196350196"
835172,"9736,653535981652"
,836088
836015,"13122,326179411999"
836074,"14960,912360298245"
936117,"15889,728599070018"
,735152
735146,"13234,342947286128"
735147,"19233,24929905462"
735170,"22556,96948578778"
,835203
835181,"9122,630283489401"
835130,"9220,357962726945"
835142,"9722,904475941667"
,735153
735149,"14547,248587615368"
735150,"14842,598772437312"
735148,"17174,558975082495"
,735158
735149,"12920,361970043188"
735150,"15280,187098902808"
735148,"15503,430442206047"
,836110
836087,"13884,351533492149"
836039,"15687,583399015648"
836067,"15917,238156897096"
,836089
836067,"14960,570682607717"
836087,"14960,570682610027"
836039,"16697,92361899186"
,736042
736031,"553,8211239637953"
735159,"6529,8573107048705"
735085,"7225,309961067599"
,736031
735159,"6925,578755588835"
735085,"7654,040491997521"
735155,"9276,624232771806"
,736039
735159,"6925,578755588835"
735085,"7654,040491997521"
735155,"9276,624232771806"
,936109
836084,"11970,559187777439"
936103,"14282,325324936517"
936001,"14282,325324936517"
,735170
735154,"1224,6122565423286"
735145,"14321,926882217364"
735156,"15452,634491709105"
,735154
735156,"14973,561455411837"
735039,"14990,413176957543"
735137,"14990,413176957543"
,735074
735156,"14973,561455411837"
735039,"14990,413176957543"
735137,"14990,413176957543"
,836098
736042,"12298,603520417697"
736039,"12705,92747496914"
736031,"12705,92747496914"
,836090
736042,"12865,227547498454"
736039,"13244,169414769873"
736031,"13244,169414769873"
,836091
836082,"31798,797507755018"
836032,"31798,797507755018"
836073,"32554,385869960443"
,735226
735156,"729,6162463169053"
735221,"10592,049839900219"
735139,"11811,99765486998"
,735156
735226,"729,6162463169053"
735221,"11025,431323379584"
735139,"12536,575201026915"
,735171
735226,"650,9981287800452"
735221,"11210,439776036399"
735139,"12293,738276631233"
,835204
835206,"2999,441835263744"
835068,"4653,5245744085505"
835205,"4712,5856554640695"
,835205
835206,"1936,8572482922962"
835133,"4422,436581671496"
835204,"4712,5856554640695"
,835133
835206,"2486,197184759914"
835068,"4269,902439048255"
835205,"4422,436581671496"
,835068
835206,"1788,3633313176306"
835133,"4269,902439048255"
835204,"4653,5245744085505"
,835206
835205,"1936,8572482922962"
835133,"2486,197184759914"
835204,"2999,441835263744"
,834025
834024,"1192,1090402922202"
834039,"2149,565032527676"
834047,"4259,442516246947"
,834024
834025,"1192,1090402922202"
834039,"1728,9788627580256"
834047,"3827,2793725922797"
,834032
834051,"4195,586918611189"
834039,"4624,7812228725115"
834043,"4781,5000639901655"
,834033
834037,"3203,2577977695755"
834051,"3961,078360429693"
834057,"4769,465513348232"
,834034
834037,"3398,7481933951694"
834051,"3413,8571159227304"
834043,"4528,687580503818"
,834035
834032,"3876,8340928916055"
834038,"4293,14946058686"
834024,"5210,978008536932"
,834036
834024,"775,5724654634065"
834039,"2241,6889950072627"
834047,"3685,918261054321"
,834037
834034,"3398,7481933951694"
835184,"4115,96087611421"
834041,"5282,642836815292"
,835184
834034,"5199,957337984567"
834033,"5584,1069248796275"
834051,"6773,1613278839095"
,834038
834028,"5428,227701157802"
834039,"5858,088226899327"
834025,"7253,678941399931"
,834039
834025,"2149,565032527676"
834036,"2241,6889950072627"
834035,"3578,2960307741446"
,836104
836071,"7062,926892887492"
836076,"11425,514634027426"
836037,"16908,07464355406"
,836078
836071,"7733,210061667852"
836076,"10851,590705319062"
836037,"15462,560628730054"
,735146
735138,"11946,626250725436"
735041,"12537,766794410316"
735152,"13234,342947286128"
,734034
734066,"3519,2967377685277"
734067,"4277,421367144043"
734071,"4818,021109773361"
,834040
834050,"3386,556115475366"
834018,"3739,989069386431"
734065,"4119,899176634057"
,734035
734074,"1124,536404354994"
834044,"2089,666987022563"
734065,"2818,140577735614"
,834018
834056,"2045,029405949799"
834020,"2824,1011707704165"
834050,"2913,0698154174793"
,734064
734074,"1530,37423514588"
834044,"2270,4386184898403"
734075,"2953,010910882433"
,734065
834050,"1719,8493269048367"
734074,"2489,6786038386686"
734035,"2818,140577735614"
,734066
834040,"2725,2421970106893"
734034,"3519,2967377685277"
734069,"3875,460725754759"
,734067
734066,"2066,6683808999387"
734065,"3585,2584434601927"
734073,"3828,89605236162"
,836080
836070,"13273,764287402413"
836014,"14960,923076541862"
936119,"16734,49326035413"
,735066
735157,"5864,418074477507"
735050,"8509,433542362573"
735046,"9872,83024380415"
,735065
735157,"6667,715258348718"
735050,"7729,708766006091"
735169,"9514,753908641538"
,735169
735225,"4915,233828336957"
735084,"5475,434384678964"
835201,"7942,135686659363"
,836082
836085,"14842,598772435449"
836109,"15177,07078462988"
836043,"15554,309061091331"
,836031
836082,"8315,26536894925"
836085,"22577,624206171007"
836109,"23042,226296773817"
,836032
836085,"14842,598772435449"
836109,"15177,07078462988"
836043,"15554,309061091331"
,836105
836083,"1855,6958266697663"
836032,"20450,47299856862"
836082,"20450,47299856862"
,836093
836083,"1416,672170393787"
836032,"19950,991463717102"
836082,"19950,991463717102"
,836083
836105,"1855,6958266697663"
836082,"18748,848166260286"
836032,"18748,848166260286"
,836106
835199,"9255,508532717393"
836108,"9378,753720791396"
836107,"11455,761910997127"
,836107
836009,"9803,967897856613"
836072,"9803,967897856613"
836106,"11455,761910997127"
,836108
836106,"9378,753720791396"
836103,"10966,253936221625"
836077,"13307,857820062276"
,835129
835171,"14157,686194563901"
835164,"16701,935639563315"
835169,"18565,164551087317"
,735149
735067,"4658,5152993590245"
735143,"9308,651823400816"
835135,"11199,934989835396"
,735067
735149,"4658,5152993590245"
735143,"9361,392822064774"
835135,"10392,194313116357"
,836109
836085,"928,1478970631091"
836004,"13000,010833641763"
836067,"14815,070903410013"
,836043
836109,"851,0291922774946"
836004,"12800,204386706162"
836067,"14589,024758895877"
,836085
836109,"928,1478970631091"
836004,"13517,944755119406"
836082,"14842,598772435449"
,836086
836078,"18471,29915016988"
836076,"19128,418118536116"
836104,"20164,002660064405"
,836037
836100,"14784,63624399828"
836096,"15393,032885723993"
836078,"15462,560628730054"
,835200
835110,"8863,524064945834"
835163,"9341,44119199555"
835132,"10759,211910377711"
,835132
835131,"11404,115146805127"
835149,"11663,880622609538"
835116,"11958,435481754766"
,735084
735224,"4750,793142188097"
835048,"5275,824404097662"
735169,"5475,434384678964"
,735050
735065,"7729,708766006091"
735066,"8509,433542362573"
735225,"9386,868156119877"
,835202
835048,"2178,468573662011"
735224,"2695,3045997447834"
834026,"2951,5071589032486"
,735225
735224,"4607,2058801440935"
735169,"4915,233828336957"
835048,"5085,181546898139"
,735224
835202,"2695,3045997447834"
835167,"4532,516069092476"
735225,"4607,2058801440935"
,835048
835202,"2178,468573662011"
835167,"4015,3943255803297"
735225,"5085,181546898139"
,835201
735169,"7942,135686659363"
735224,"8636,575577844576"
835048,"8715,795804728143"
,835207
835037,"14027,574850631816"
835126,"14537,7083614245"
835141,"15185,741031582878"
,734058
734073,"3378,9821435357"
734069,"5226,730167073705"
734062,"5239,632576114721"
,734068
734073,"2854,2419117365334"
734069,"4352,071867007105"
734064,"6045,061510797245"
,835111
835141,"6678,809413475605"
835126,"7166,541450902836"
835191,"8232,578314052711"
,835159
835141,"5917,610459293885"
835126,"6479,907937470321"
835191,"7460,167817554847"
,735137
735074,"14990,413176957543"
735156,"14990,992390029565"
735173,"15318,786628531208"
,735039
735074,"14990,413176957543"
735156,"14990,992390029565"
735173,"15318,786628531208"
,836066
836097,"9060,656167317595"
836072,"11289,218335992215"
836009,"11289,218335992215"
,835161
835151,"1706,0467517729883"
835130,"17362,383858179324"
835196,"17857,364639377443"
,835162
835151,"2277,9317570776093"
835130,"16302,363835550925"
835196,"16831,71131950972"
,835151
835162,"2277,9317570776093"
835130,"16130,003530543554"
835196,"16588,846405722306"
,836067
836043,"14589,024758895877"
836109,"14815,070903410013"
836089,"14960,570682607717"
,836004
836043,"12800,204386706162"
836109,"13000,010833641763"
836085,"13517,944755119406"
,936001
936119,"17182,92525967285"
836084,"22621,813112568863"
936104,"24279,92192628465"
,936103
936119,"17182,92525967285"
836084,"22621,813112568863"
936104,"24279,92192628465"
,936119
936104,"11010,891885520807"
836084,"13977,436457260166"
836080,"16734,49326035413"
,936104
936119,"11010,891885520807"
936109,"14842,598772436846"
936105,"18311,31050331574"
,735139
735226,"11811,99765486998"
735171,"12293,738276631233"
735156,"12536,575201026915"
,836069
836100,"6091,970818554264"
836075,"11256,564051900175"
836065,"11288,899503172091"
,836096
836069,"5379,039029395972"
836075,"11957,208914225082"
836037,"15393,032885723993"
,836100
836069,"6091,970818554264"
836075,"12744,20002096856"
836037,"14784,63624399828"
,835135
735067,"10392,194313116357"
735149,"11199,934989835396"
735158,"19238,73914108329"
,735141
835122,"9334,828144996012"
735100,"13880,245457592744"
735046,"15818,554530963675"
,835179
835140,"10621,354891632509"
835157,"12453,890135925927"
835158,"13166,81545544139"
,835140
835179,"10621,354891632509"
835209,"10730,702893303089"
835142,"12268,919656685859"
,835180
835115,"11356,95315138376"
835165,"11620,703445879639"
835166,"13174,874543852706"
,835181
835183,"12653,023539984368"
835182,"13150,25014066339"
835180,"14076,067041127255"
,835182
835181,"13150,25014066339"
835180,"13764,844178886002"
835203,"15735,912498394982"
,835183
835181,"12653,023539984368"
835115,"12698,234392570885"
835165,"12927,230893588112"
